work_id,doi,template,verdict,in_flora,fetched,chars
6925192074,10.17605/osf.io/dnekv,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6906615071,10.17605/osf.io/v2tzr,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6943908978,10.17605/osf.io/3xcq7,OSF-Standard Pre-Data Collection Registration,discard,False,True,452
6887793336,10.17605/osf.io/3xvj8,OSF-Standard Pre-Data Collection Registration,discard,False,True,176
6887699167,10.17605/osf.io/n7w5u,OSF-Standard Pre-Data Collection Registration,discard,False,True,249
6943698011,10.17605/osf.io/9fq5x,OSF Preregistration,discard,False,True,9588
6887750100,10.17605/osf.io/t38mu,Preregistration Template from AsPredicted.org,discard,False,True,324
6887715053,10.17605/osf.io/8hdu3,,untouched,False,False,0
6943788101,10.17605/osf.io/xj57k,,untouched,False,False,0
6943984784,10.17605/osf.io/pw73f,,untouched,False,False,0
6887686577,10.17605/osf.io/2rxmy,,untouched,False,False,0
6887766089,10.17605/osf.io/yqj5p,OSF Preregistration,discard,False,True,4313
6962653961,10.17605/osf.io/br794,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925058638,10.17605/osf.io/dc5hp,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925308321,10.17605/osf.io/ajf6p,OSF-Standard Pre-Data Collection Registration,discard,False,True,381
6963248390,10.17605/osf.io/6ev9q,OSF Preregistration,discard,False,True,6666
6944263077,10.17605/osf.io/q68u9,OSF-Standard Pre-Data Collection Registration,discard,False,True,200
6962246137,10.17605/osf.io/rm9qj,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6962777495,10.17605/osf.io/b46de,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
7082355987,10.17605/osf.io/wgu8q,,untouched,False,False,0
6887708820,10.17605/osf.io/f4rsh,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
7077478222,10.17605/osf.io/rj57y,,untouched,False,False,0
6906562133,10.17605/osf.io/g3kpq,OSF-Standard Pre-Data Collection Registration,discard,False,True,204
6962673413,10.17605/osf.io/nfjwu,OSF-Standard Pre-Data Collection Registration,discard,False,True,316
6962959744,10.17605/osf.io/upzwf,Preregistration Template from AsPredicted.org,discard,False,True,4091
6887722071,10.17605/osf.io/gqmvz,Preregistration Template from AsPredicted.org,discard,False,True,12136
6906789910,10.17605/osf.io/rs2uj,Prereg Challenge,discard,False,True,8007
6962839210,10.17605/osf.io/98w7p,,untouched,False,False,0
6962678313,10.17605/osf.io/rt8nm,Preregistration Template from AsPredicted.org,discard,False,True,532
2805073231,10.17605/osf.io/e5whs,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2603
6962539650,10.17605/osf.io/2bckw,,untouched,False,False,0
6944135922,10.17605/osf.io/n7pzr,OSF-Standard Pre-Data Collection Registration,discard,False,True,552
6887772114,10.17605/osf.io/zaxn3,Preregistration Template from AsPredicted.org,discard,False,True,603
2914256772,10.17605/osf.io/jyr85,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962907697,10.17605/osf.io/tuyfg,,untouched,False,False,0
6943988404,10.17605/osf.io/j4y6u,,untouched,False,False,0
6962892831,10.17605/osf.io/g2cxw,,untouched,False,False,0
6906490692,10.17605/osf.io/2gw6f,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925239479,10.17605/osf.io/a726y,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6924924663,10.17605/osf.io/cwepv,EGAP Registration,discard,False,True,1692
6906447415,10.17605/osf.io/bwq3s,OSF-Standard Pre-Data Collection Registration,discard,False,True,292
6962968318,10.17605/osf.io/xmeb7,Preregistration Template from AsPredicted.org,discard,False,True,1954
6887679548,10.17605/osf.io/j49k2,,untouched,False,False,0
2787836934,10.17605/osf.io/ubp8c,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1005
6962562394,10.17605/osf.io/ynr69,,untouched,False,False,0
6925078802,10.17605/osf.io/g6hyx,Preregistration Template from AsPredicted.org,discard,False,True,3949
6906339319,10.17605/osf.io/unw2b,,untouched,False,False,0
6906266343,10.17605/osf.io/m52yh,,untouched,False,False,0
6887706717,10.17605/osf.io/gzf5u,EGAP Registration,discard,False,True,1530
6887709859,10.17605/osf.io/2kry6,EGAP Registration,discard,False,True,3226
6962694341,10.17605/osf.io/7gcjf,,untouched,False,False,0
2900443611,10.17605/osf.io/crnsh,Preregistration Template from AsPredicted.org,discard,False,True,1367
6962288493,10.17605/osf.io/e2k87,,untouched,False,False,0
2782921558,10.17605/osf.io/wzxq9,Open-Ended Registration,admit,False,True,96
2780275205,10.17605/osf.io/kxg7e,OSF-Standard Pre-Data Collection Registration,discard,False,True,176
6887842044,10.17605/osf.io/h2d9m,Prereg Challenge,discard,False,True,2483
6943720386,10.17605/osf.io/cv7ps,OSF-Standard Pre-Data Collection Registration,discard,False,True,174
6943980695,10.17605/osf.io/dtcg9,Registered Report Protocol Preregistration,discard,False,True,7146
6925264063,10.17605/osf.io/9yxrz,Preregistration Template from AsPredicted.org,discard,False,True,1760
6925117327,10.17605/osf.io/yujzt,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1092
6925401175,10.17605/osf.io/b59ey,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962721631,10.17605/osf.io/ja8h4,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6962307682,10.17605/osf.io/hxqfb,EGAP Registration,discard,False,True,4582
6943871153,10.17605/osf.io/8gm9z,EGAP Registration,discard,False,True,5368
6944285787,10.17605/osf.io/mtzgf,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906585766,10.17605/osf.io/wvzm4,,untouched,False,False,0
6924971277,10.17605/osf.io/qjf39,OSF-Standard Pre-Data Collection Registration,discard,False,True,462
6925072695,10.17605/osf.io/jsbdn,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2079
6906561146,10.17605/osf.io/g3paq,Preregistration Template from AsPredicted.org,discard,False,True,2813
6962590972,10.17605/osf.io/5grc9,OSF Preregistration,discard,False,True,6028
2777795948,10.17605/osf.io/pyt4e,Open-Ended Registration,admit,False,True,96
6925288080,10.17605/osf.io/jnv4k,,untouched,False,False,0
6962624258,10.17605/osf.io/ar57z,,untouched,False,False,0
6963176982,10.17605/osf.io/j3sud,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962717630,10.17605/osf.io/qavyh,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,8263
6925059228,10.17605/osf.io/xn57a,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943678943,10.17605/osf.io/ygsxw,OSF-Standard Pre-Data Collection Registration,discard,False,True,605
6944133622,10.17605/osf.io/hv5tj,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925677817,10.17605/osf.io/xrqgt,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,3834
6925418564,10.17605/osf.io/d6n9r,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
2953767026,10.17605/osf.io/f9yua,OSF Preregistration,discard,False,True,5880
6943709253,10.17605/osf.io/4cvp5,OSF-Standard Pre-Data Collection Registration,discard,False,True,72
6944094324,10.17605/osf.io/jv64u,,untouched,False,False,0
6962934880,10.17605/osf.io/78cbg,OSF Preregistration,discard,False,True,4148
6944064409,10.17605/osf.io/fvna6,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6962734506,10.17605/osf.io/43xmf,EGAP Registration,discard,False,True,4101
6887802756,10.17605/osf.io/uf738,Preregistration Template from AsPredicted.org,discard,False,True,13047
6962921213,10.17605/osf.io/zq7kc,Prereg Challenge,discard,False,True,8071
6906496926,10.17605/osf.io/d9xmr,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9105
6943944637,10.17605/osf.io/d3j2y,,untouched,False,False,0
6962750111,10.17605/osf.io/px56h,Open-Ended Registration,admit,False,True,96
6906255669,10.17605/osf.io/gz93b,,untouched,False,False,0
6925449667,10.17605/osf.io/pvpfw,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906427987,10.17605/osf.io/u28aj,OSF Preregistration,discard,False,True,5363
6906418282,10.17605/osf.io/5q8fj,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906202004,10.17605/osf.io/4sbpw,,untouched,False,False,0
6906302709,10.17605/osf.io/5fpwk,OSF Preregistration,discard,False,True,33858
6962783317,10.17605/osf.io/4skxb,,untouched,False,False,0
2972023184,10.17605/osf.io/khjs7,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,97069
6944254859,10.17605/osf.io/s6h7j,OSF-Standard Pre-Data Collection Registration,discard,False,True,389
6906482541,10.17605/osf.io/br9za,,untouched,False,False,0
6887734474,10.17605/osf.io/48smu,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3276
6962631329,10.17605/osf.io/z58rn,Preregistration Template from AsPredicted.org,discard,False,True,2819
6906250078,10.17605/osf.io/63h9d,OSF-Standard Pre-Data Collection Registration,discard,False,True,201
6943903024,10.17605/osf.io/2dsc5,Open-Ended Registration,admit,False,True,4540
6887771602,10.17605/osf.io/y9vdr,EGAP Registration,discard,False,True,1484
6943930958,10.17605/osf.io/jv4zg,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9185
2802044595,10.17605/osf.io/ka5wv,,untouched,False,False,0
6962890323,10.17605/osf.io/rbe2k,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,9341
6906732955,10.17605/osf.io/xu87y,Prereg Challenge,discard,False,True,23328
6943918080,10.17605/osf.io/qtaer,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6944169334,10.17605/osf.io/d6tjm,OSF-Standard Pre-Data Collection Registration,discard,False,True,540
6963024014,10.17605/osf.io/hc97q,,untouched,False,False,0
2778579930,10.17605/osf.io/zc468,Open-Ended Registration,admit,False,True,97
6906625967,10.17605/osf.io/xvj8e,,untouched,False,False,0
6962524711,10.17605/osf.io/2f74y,,untouched,False,False,0
6887707145,10.17605/osf.io/4r7mc,Prereg Challenge,discard,False,True,4265
6887805580,10.17605/osf.io/h8ctr,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4518
6962877538,10.17605/osf.io/kfv5d,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,18723
3046465867,10.17605/osf.io/44hg6,Prereg Challenge,discard,False,True,5352
6925539734,10.17605/osf.io/vqcdj,OSF-Standard Pre-Data Collection Registration,discard,False,True,200
2903062202,10.17605/osf.io/nb2r3,,untouched,False,False,0
6925206206,10.17605/osf.io/ef5mp,,untouched,False,False,0
6962683850,10.17605/osf.io/g3jze,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6943849295,10.17605/osf.io/u74ep,OSF-Standard Pre-Data Collection Registration,discard,False,True,175
6943946325,10.17605/osf.io/b9z6g,OSF-Standard Pre-Data Collection Registration,discard,False,True,184
6925053336,10.17605/osf.io/ed5b8,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925263699,10.17605/osf.io/68za8,OSF-Standard Pre-Data Collection Registration,discard,False,True,799
6906621214,10.17605/osf.io/x5bu4,Prereg Challenge,discard,False,True,7751
6943777149,10.17605/osf.io/j9vkg,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6962918539,10.17605/osf.io/ej4yk,OSF Preregistration,discard,False,True,7351
6887785314,10.17605/osf.io/v5zm7,Registered Report Protocol Preregistration,discard,False,True,2136
6906233937,10.17605/osf.io/jseub,Prereg Challenge,discard,False,True,6009
6943838371,10.17605/osf.io/82ja4,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3786
6906585511,10.17605/osf.io/awd74,,untouched,False,False,0
6887733517,10.17605/osf.io/4nz5h,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6887737207,10.17605/osf.io/cmnj6,Preregistration Template from AsPredicted.org,discard,False,True,7690
6943559103,10.17605/osf.io/eh53f,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1646
6887841460,10.17605/osf.io/mf5r7,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,False,True,3964
6925551672,10.17605/osf.io/fh2mg,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9296
6887662673,10.17605/osf.io/9hx8e,OSF Preregistration,discard,False,True,1868
2776336405,10.17605/osf.io/kdvcz,Prereg Challenge,discard,False,True,5630
6962676683,10.17605/osf.io/zwkmn,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1515
6925452576,10.17605/osf.io/6rfqu,,untouched,False,False,0
6887656883,10.17605/osf.io/486h7,Preregistration Template from AsPredicted.org,discard,False,True,6342
6887792759,10.17605/osf.io/ghca5,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943957150,10.17605/osf.io/38dc7,Preregistration Template from AsPredicted.org,discard,False,True,2136
2905700015,10.17605/osf.io/awydj,,untouched,False,False,0
6906323829,10.17605/osf.io/btm7v,,untouched,False,False,0
6962607363,10.17605/osf.io/w6enk,,untouched,False,False,0
6943982290,10.17605/osf.io/qypv2,,untouched,False,False,0
6887743935,10.17605/osf.io/xsw82,OSF-Standard Pre-Data Collection Registration,discard,False,True,421
6887864846,10.17605/osf.io/y5s7v,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6963239143,10.17605/osf.io/6me7j,OSF Preregistration,discard,False,True,3802
6962519726,10.17605/osf.io/quvgj,OSF Preregistration,discard,False,True,15603
6943954633,10.17605/osf.io/fjksb,,untouched,False,False,0
6887786464,10.17605/osf.io/qgm4n,OSF-Standard Pre-Data Collection Registration,discard,False,True,426
6962608252,10.17605/osf.io/m28xv,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4504
6943886397,10.17605/osf.io/rk6eg,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906675931,10.17605/osf.io/dg7tr,OSF Preregistration,discard,False,True,1499
6962815137,10.17605/osf.io/zge8q,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906427640,10.17605/osf.io/ehufv,,untouched,False,False,0
6925348812,10.17605/osf.io/qp8v3,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,700
6944228637,10.17605/osf.io/svy3c,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,12167
6963101708,10.17605/osf.io/mnzj9,,untouched,False,False,0
6943894344,10.17605/osf.io/hbjyv,,untouched,False,False,0
6887757081,10.17605/osf.io/8gx5e,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4977
6906368568,10.17605/osf.io/rcaey,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943998160,10.17605/osf.io/w29q4,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6924962141,10.17605/osf.io/7xhzm,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6887736839,10.17605/osf.io/rqw46,Preregistration Template from AsPredicted.org,discard,False,True,3340
6906562859,10.17605/osf.io/qsbpr,OSF Preregistration,discard,False,True,1484
2779370474,10.17605/osf.io/nrjs5,Open-Ended Registration,admit,False,True,97
2778699118,10.17605/osf.io/awse5,Prereg Challenge,discard,False,True,5470
6887761844,10.17605/osf.io/umysq,EGAP Registration,discard,False,True,834
7081933824,10.17605/osf.io/tbr4p,,untouched,False,False,0
2810282095,10.17605/osf.io/x8k5g,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1181
6962727370,10.17605/osf.io/tu862,OSF Preregistration,discard,False,True,1467
6944086308,10.17605/osf.io/z3ad2,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,6361
6944100253,10.17605/osf.io/xfvd8,OSF Preregistration,discard,False,True,37403
6925348311,10.17605/osf.io/z6j9r,OSF-Standard Pre-Data Collection Registration,discard,False,True,801
6962478833,10.17605/osf.io/knhg7,OSF Preregistration,discard,False,True,10034
6943892253,10.17605/osf.io/t23x4,,untouched,False,False,0
6943752173,10.17605/osf.io/ucbtp,OSF Preregistration,discard,False,True,6575
2783208915,10.17605/osf.io/whqfh,OSF-Standard Pre-Data Collection Registration,discard,False,True,436
6925217634,10.17605/osf.io/h548a,,untouched,False,False,0
6925234548,10.17605/osf.io/kw4sa,OSF-Standard Pre-Data Collection Registration,discard,False,True,289
6925058531,10.17605/osf.io/n4rcn,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962737923,10.17605/osf.io/h769w,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6906497029,10.17605/osf.io/hrfg5,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
2902078760,10.17605/osf.io/v8knq,OSF-Standard Pre-Data Collection Registration,discard,False,True,425
6887639127,10.17605/osf.io/bzgkw,,untouched,False,False,0
6943777975,10.17605/osf.io/qg8zw,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3191
6944110671,10.17605/osf.io/f52vj,OSF Preregistration,discard,False,True,6013
6962337666,10.17605/osf.io/jzyr7,,untouched,False,False,0
6887705682,10.17605/osf.io/x3cmv,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906636918,10.17605/osf.io/z9kme,Prereg Challenge,discard,False,True,7243
6887694415,10.17605/osf.io/h592g,Registered Report Protocol Preregistration,discard,False,True,2267
3047183847,10.17605/osf.io/g4m8v,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,9211
6887641840,10.17605/osf.io/396kh,OSF-Standard Pre-Data Collection Registration,discard,False,True,226
6887782940,10.17605/osf.io/rze6b,Prereg Challenge,discard,False,True,11355
6925243980,10.17605/osf.io/s46qa,OSF Preregistration,discard,False,True,17836
3120161116,10.17605/osf.io/kd5j7,OSF-Standard Pre-Data Collection Registration,discard,False,True,230
6925214189,10.17605/osf.io/nvg98,Preregistration Template from AsPredicted.org,discard,False,True,1315
6887690513,10.17605/osf.io/jm5rf,Preregistration Template from AsPredicted.org,discard,False,True,5449
6887706261,10.17605/osf.io/kuvmw,OSF-Standard Pre-Data Collection Registration,discard,False,True,72
2786737727,10.17605/osf.io/w62xy,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4864
6962796963,10.17605/osf.io/7vcef,Prereg Challenge,discard,False,True,7649
2898075931,10.17605/osf.io/jt824,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4762
6943952083,10.17605/osf.io/c4ts3,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943538051,10.17605/osf.io/wgvd4,Prereg Challenge,discard,False,True,13919
6906717345,10.17605/osf.io/a4bwh,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
2783313110,10.17605/osf.io/usn2y,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,4817
6962613204,10.17605/osf.io/nd63c,OSF-Standard Pre-Data Collection Registration,discard,False,True,619
6887818953,10.17605/osf.io/agvf9,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925202068,10.17605/osf.io/a2jgr,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925261260,10.17605/osf.io/tz4wf,,untouched,False,False,0
6906495304,10.17605/osf.io/xdsrw,,untouched,False,False,0
6906534138,10.17605/osf.io/yq5br,Prereg Challenge,discard,False,True,6848
2781934702,10.17605/osf.io/tys7b,Open-Ended Registration,admit,False,True,96
2995419994,10.17605/osf.io/5zk7s,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925350805,10.17605/osf.io/2zwck,,untouched,False,False,0
6963061883,10.17605/osf.io/n3b5z,OSF Preregistration,discard,False,True,2520
6906509521,10.17605/osf.io/x7dg5,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,6619
6925158331,10.17605/osf.io/h5t9y,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2454
6887677216,10.17605/osf.io/43u8d,Preregistration Template from AsPredicted.org,discard,False,True,5830
6943817710,10.17605/osf.io/r6ghm,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962831546,10.17605/osf.io/g2jbr,Preregistration Template from AsPredicted.org,discard,False,True,3364
6962651332,10.17605/osf.io/kdu97,,untouched,False,False,0
2888291585,10.17605/osf.io/z8h9g,Preregistration Template from AsPredicted.org,discard,False,True,5624
6962343720,10.17605/osf.io/47msh,,untouched,False,False,0
2780104414,10.17605/osf.io/4kr6e,Open-Ended Registration,admit,False,True,97
6944005421,10.17605/osf.io/y327d,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,14959
6963150230,10.17605/osf.io/8za4g,OSF Preregistration,discard,False,True,4271
6944201267,10.17605/osf.io/z9kuz,OSF-Standard Pre-Data Collection Registration,discard,False,True,222
6962904881,10.17605/osf.io/thm7d,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,296
6963056398,10.17605/osf.io/wnx6p,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6887700528,10.17605/osf.io/t2a9n,OSF Preregistration,discard,False,True,2900
6944171400,10.17605/osf.io/uq9ck,,untouched,False,False,0
6906656644,10.17605/osf.io/s2dc5,OSF-Standard Pre-Data Collection Registration,discard,False,True,557
6943694524,10.17605/osf.io/85j2y,,untouched,False,False,0
6944487993,10.17605/osf.io/s9an5,OSF Preregistration,discard,False,True,4628
6925240866,10.17605/osf.io/tbj37,,untouched,False,False,0
2891485554,10.17605/osf.io/2h5s7,Preregistration Template from AsPredicted.org,discard,False,True,4349
6944020384,10.17605/osf.io/gz3sq,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925051746,10.17605/osf.io/xubk6,Registered Report Protocol Preregistration,discard,False,True,1624
6925042438,10.17605/osf.io/3r86d,OSF-Standard Pre-Data Collection Registration,discard,False,True,616
6887726606,10.17605/osf.io/9jz6w,OSF Preregistration,discard,False,True,4801
6962679192,10.17605/osf.io/86meu,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,379
6887863511,10.17605/osf.io/w74ds,OSF-Standard Pre-Data Collection Registration,discard,False,True,423
6943653414,10.17605/osf.io/ckufx,Preregistration Template from AsPredicted.org,discard,False,True,5755
6962636552,10.17605/osf.io/u8vbj,OSF-Standard Pre-Data Collection Registration,discard,False,True,145
6943845034,10.17605/osf.io/dnfg9,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6887688845,10.17605/osf.io/sdbdx,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6944264460,10.17605/osf.io/ucz92,OSF Preregistration,discard,False,True,6059
6906435731,10.17605/osf.io/x54bj,OSF Preregistration,discard,False,True,6898
2782967142,10.17605/osf.io/76j48,Open-Ended Registration,admit,False,True,96
6906514619,10.17605/osf.io/m3z9g,,untouched,False,False,0
6887801429,10.17605/osf.io/weg8q,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,85
6887763922,10.17605/osf.io/ncbq2,,untouched,False,False,0
6925220543,10.17605/osf.io/ce2v3,Open-Ended Registration,admit,False,True,50
6887615774,10.17605/osf.io/hvz5a,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,19189
6925237747,10.17605/osf.io/894cb,Preregistration Template from AsPredicted.org,discard,False,True,9740
6887802341,10.17605/osf.io/uhhhw,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6925063722,10.17605/osf.io/ktc2e,OSF-Standard Pre-Data Collection Registration,discard,False,True,182
6906361209,10.17605/osf.io/hcz7b,OSF-Standard Pre-Data Collection Registration,discard,False,True,212
6944185879,10.17605/osf.io/yft5x,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,5433
6906435049,10.17605/osf.io/erqhk,OSF Preregistration,discard,False,True,2125
6887800933,10.17605/osf.io/txrfs,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906643291,10.17605/osf.io/9eqzj,OSF-Standard Pre-Data Collection Registration,discard,False,True,164
6943930259,10.17605/osf.io/58m37,,untouched,False,False,0
6925236666,10.17605/osf.io/tyuqw,OSF Preregistration,discard,False,True,9089
6887644759,10.17605/osf.io/erza6,,untouched,False,False,0
6962551231,10.17605/osf.io/g2zv6,,untouched,True,False,0
6906477709,10.17605/osf.io/hv6fz,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962766503,10.17605/osf.io/5tcmg,Preregistration Template from AsPredicted.org,discard,False,True,6298
2804918258,10.17605/osf.io/sdzh5,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6944402587,10.17605/osf.io/4kj26,Registered Report Protocol Preregistration,discard,False,True,640
6906680196,10.17605/osf.io/mjdxf,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6906589641,10.17605/osf.io/9dnfv,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6906428010,10.17605/osf.io/brn59,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9052
6925172819,10.17605/osf.io/4hp83,,untouched,False,False,0
6943945312,10.17605/osf.io/42anx,OSF-Standard Pre-Data Collection Registration,discard,False,True,618
6887779653,10.17605/osf.io/7vjmk,OSF-Standard Pre-Data Collection Registration,discard,False,True,163
6887660651,10.17605/osf.io/v85sk,Preregistration Template from AsPredicted.org,discard,False,True,10139
6887667782,10.17605/osf.io/9wpyj,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,15200
6925426220,10.17605/osf.io/b3kkn,Prereg Challenge,discard,False,True,7144
6887660755,10.17605/osf.io/92cf4,OSF-Standard Pre-Data Collection Registration,discard,False,True,524
6962684959,10.17605/osf.io/n4uze,OSF Preregistration,discard,False,True,5186
6906499313,10.17605/osf.io/9qsf6,Registered Report Protocol Preregistration,discard,False,True,1555
6925287012,10.17605/osf.io/vdwc8,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6887653818,10.17605/osf.io/9r2az,OSF-Standard Pre-Data Collection Registration,discard,False,True,667
6925499111,10.17605/osf.io/xw2jd,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6944035130,10.17605/osf.io/nb2m7,Preregistration Template from AsPredicted.org,discard,False,True,873
6925197670,10.17605/osf.io/htqr3,,untouched,False,False,0
6962960127,10.17605/osf.io/hdw9u,Preregistration Template from AsPredicted.org,discard,False,True,3662
6962586848,10.17605/osf.io/rvb53,OSF-Standard Pre-Data Collection Registration,discard,False,True,269
6887757523,10.17605/osf.io/yxp36,OSF-Standard Pre-Data Collection Registration,discard,False,True,194
6887763268,10.17605/osf.io/2dw8f,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906616163,10.17605/osf.io/hw9q6,OSF-Standard Pre-Data Collection Registration,discard,False,True,277
2907194610,10.17605/osf.io/tavwn,,untouched,False,False,0
6962579482,10.17605/osf.io/ntpa5,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1829
6887763338,10.17605/osf.io/dz2ef,OSF-Standard Pre-Data Collection Registration,discard,False,True,216
6944110241,10.17605/osf.io/24ghv,OSF-Standard Pre-Data Collection Registration,discard,False,True,266
6962730682,10.17605/osf.io/bw5de,Preregistration Template from AsPredicted.org,discard,False,True,8887
6906465373,10.17605/osf.io/pke5w,Prereg Challenge,discard,False,True,3726
6962827747,10.17605/osf.io/5azdg,,untouched,False,False,0
6962030357,10.17605/osf.io/nq6ga,,untouched,False,False,0
6906563147,10.17605/osf.io/h67w3,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1783
2860837120,10.17605/osf.io/c3q9x,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2736
